net,length_um
key_count\[1\],54.3µm
_07120_,54.24µm
_07855_,54.24µm
net1964,54.19µm
_08190_,54.16µm
ciphertext_reg\[26\],54.14µm
_05405_,54.02µm
_06901_,54µm
_06996_,53.985µm
_07380_,53.98µm
_08012_,53.94µm
net1387,53.89µm
_07648_,53.88µm
_05621_,53.84µm
_06044_,53.84µm
_08024_,53.815µm
_05743_,53.8µm
net1115,53.79µm
net1914,53.76µm
_01913_,53.74µm
_03096_,53.74µm
_08088_,53.72µm
key_reg\[73\],53.705µm
net124,53.68µm
_01661_,53.67µm
_00851_,53.66µm
_02803_,53.64µm
_03968_,53.64µm
_05512_,53.62µm
net1597,53.58µm
net2194,53.54µm
_06377_,53.505µm
_05990_,53.48µm
_08647_,53.48µm
_08515_,53.44µm
_07976_,53.42µm
_08238_,53.4µm
plaintext_reg\[11\],53.38µm
_03783_,53.32µm
net573,53.32µm
_07767_,53.3µm
_08645_,53.28µm
_03453_,53.265µm
_02868_,53.26µm
_08895_,53.26µm
key_reg\[22\],53.16µm
_08140_,53.14µm
_07822_,53.115µm
_05507_,53.06µm
_04826_,53.04µm
_08905_,53.04µm
_06561_,53.02µm
net1756,53.02µm
net841,52.97µm
_01800_,52.93µm
net1073,52.92µm
net1896,52.9µm
_04963_,52.88µm
net1750,52.88µm
net2030,52.87µm
_04832_,52.83µm
_07543_,52.78µm
_03277_,52.74µm
net1077,52.74µm
_06064_,52.71µm
_03296_,52.705µm
_04187_,52.7µm
net1908,52.69µm
plaintext_reg\[23\],52.62µm
_04657_,52.58µm
_05096_,52.52µm
_06324_,52.51µm
_04514_,52.5µm
_02886_,52.46µm
_04402_,52.44µm
_06397_,52.33µm
_01845_,52.32µm
_00810_,52.3µm
_07978_,52.28µm
_07864_,52.26µm
_03692_,52.24µm
net1800,52.22µm
_05577_,52.19µm
_02396_,52.18µm
_08754_,52.18µm
key_reg\[126\],52.165µm
_01442_,52.1µm
_01979_,52.08µm
_03630_,52.08µm
_09066_,52.06µm
_04943_,52.04µm
_05480_,52.02µm
_08429_,52µm
_03392_,51.9µm
_04585_,51.9µm
net121,51.86µm
ciphertext_reg\[77\],51.825µm
net1022,51.81µm
_07529_,51.8µm
_06094_,51.78µm
_03374_,51.77µm
net1979,51.74µm
_07460_,51.72µm
_06541_,51.7µm
net79,51.7µm
_03950_,51.695µm
_06268_,51.68µm
_05449_,51.65µm
_04864_,51.62µm
_07953_,51.61µm
plaintext_reg\[117\],51.6µm
plaintext_reg\[39\],51.58µm
_01627_,51.52µm
net1524,51.47µm
net2066,51.45µm
_06319_,51.345µm
_01839_,51.3µm
_02216_,51.29µm
net2189,51.28µm
_01332_,51.26µm
_05279_,51.26µm
_07137_,51.255µm
_07854_,51.25µm
_08763_,51.22µm
_05024_,51.14µm
_07676_,51.14µm
_02305_,51.12µm
_02472_,51.065µm
_04227_,51.04µm
_03803_,51µm
_08031_,51µm
_02856_,50.98µm
_02414_,50.96µm
_07840_,50.89µm
_01941_,50.86µm
ciphertext_reg\[54\],50.86µm
net1716,50.86µm
_01582_,50.845µm
_04495_,50.835µm
_09286_,50.82µm
u_aes128_baseline.u_aes_core.state_reg\[13\],50.78µm
_02919_,50.76µm
_03301_,50.75µm
_04642_,50.74µm
_06440_,50.74µm
_07502_,50.72µm
_04918_,50.715µm
_01998_,50.7µm
_08095_,50.7µm
net322,50.66µm
_04518_,50.57µm
_01872_,50.52µm
_06187_,50.48µm
_07589_,50.48µm
_04184_,50.44µm
_05065_,50.38µm
_04891_,50.365µm
_08643_,50.36µm
_03589_,50.34µm
_05163_,50.31µm
_06664_,50.25µm
_06845_,50.24µm
u_aes128_baseline.u_aes_core.state_reg\[98\],50.22µm
net1156,50.22µm
_05536_,50.205µm
_08308_,50.205µm
_03811_,50.18µm
_04790_,50.175µm
net1927,50.14µm
_05546_,50.13µm
_01978_,50.08µm
_08646_,50.08µm
net1249,50.08µm
_06200_,49.98µm
_06301_,49.98µm
_04822_,49.95µm
_04586_,49.91µm
net2037,49.91µm
net1875,49.9µm
_07981_,49.89µm
net488,49.885µm
_07690_,49.86µm
_08110_,49.86µm
_04836_,49.79µm
_06185_,49.76µm
key_reg\[86\],49.745µm
_08345_,49.72µm
_02037_,49.7µm
_07810_,49.7µm
_04208_,49.66µm
_08209_,49.65µm
_09087_,49.64µm
_05357_,49.6µm
key_reg\[123\],49.58µm
_02027_,49.56µm
_07651_,49.56µm
_06404_,49.47µm
_07728_,49.46µm
_06071_,49.43µm
_01054_,49.42µm
net1292,49.4µm
_04661_,49.38µm
_06926_,49.32µm
_08229_,49.31µm
_02997_,49.3µm
_04851_,49.3µm
_01457_,49.29µm
_04847_,49.26µm
_06434_,49.26µm
_03986_,49.22µm
_01727_,49.2µm
_01903_,49.17µm
_04803_,49.16µm
_06179_,49.16µm
_06052_,49.145µm
u_aes128_baseline.u_aes_core.state_reg\[55\],49.12µm
_06111_,49.08µm
net1591,49.08µm
_02962_,49.06µm
_04880_,49.06µm
_08073_,49.05µm
_06745_,49.04µm
_08210_,49.04µm
_01748_,49.03µm
net15,49.02µm
_01992_,48.96µm
read_index\[3\],48.96µm
_02520_,48.94µm
_02973_,48.94µm
_01394_,48.9µm
_01592_,48.9µm
net943,48.9µm
_04700_,48.88µm
net1984,48.85µm
_05434_,48.82µm
net1842,48.82µm
_02789_,48.8µm
_03565_,48.74µm
_01724_,48.7µm
_09059_,48.7µm
_09303_,48.68µm
_06332_,48.65µm
net1656,48.62µm
key_reg\[35\],48.59µm
_05448_,48.58µm
net1924,48.57µm
_02178_,48.56µm
_03676_,48.54µm
_06673_,48.52µm
_07866_,48.52µm
net1693,48.505µm
plaintext_reg\[126\],48.48µm
_05485_,48.46µm
_05280_,48.4µm
net1316,48.4µm
_01337_,48.37µm
net1664,48.34µm
_08143_,48.32µm
_04686_,48.31µm
_06632_,48.29µm
_06514_,48.27µm
_05265_,48.2µm
key_reg\[46\],48.185µm
_05533_,48.18µm
_04973_,48.175µm
_08406_,48.12µm
_08652_,48.12µm
_02283_,48.095µm
_02509_,48.06µm
_04043_,48.06µm
_08410_,48.06µm
_02222_,48.04µm
_06948_,48.04µm
_06691_,48.01µm
_07998_,47.95µm
_05704_,47.91µm
_04979_,47.88µm
_01304_,47.86µm
_06345_,47.84µm
_08593_,47.82µm
_03982_,47.8µm
_02972_,47.74µm
_07665_,47.74µm
_03870_,47.73µm
_02673_,47.72µm
net1229,47.7µm
net1963,47.63µm
_06508_,47.54µm
net575,47.52µm
_06449_,47.38µm
_06220_,47.34µm
u_aes128_baseline.u_aes_core.state_reg\[105\],47.32µm
_06410_,47.3µm
_06315_,47.28µm
_02975_,47.24µm
_06318_,47.22µm
_06395_,47.19µm
net1307,47.17µm
_03944_,47.16µm
_04132_,47.14µm
_04582_,47.1µm
_07057_,47.07µm
_07899_,47.06µm
net1178,47.06µm
_01852_,47.05µm
_04925_,47µm
_01911_,46.98µm
_05891_,46.96µm
net2069,46.9µm
_07372_,46.88µm
_07416_,46.86µm
_05378_,46.85µm
_01230_,46.84µm
_04932_,46.84µm
net1297,46.84µm
_09292_,46.82µm
_06463_,46.78µm
_06734_,46.78µm
_02797_,46.76µm
_02814_,46.74µm
net1348,46.74µm
net2190,46.72µm
_06411_,46.7µm
_07444_,46.66µm
u_aes128_baseline.u_aes_core.state_reg\[118\],46.66µm
_07332_,46.62µm
_08294_,46.62µm
_01534_,46.61µm
_01749_,46.6µm
_04825_,46.6µm
_02516_,46.58µm
key_reg\[110\],46.58µm
_04671_,46.57µm
_03137_,46.56µm
_04933_,46.525µm
_06622_,46.52µm
_07197_,46.52µm
ciphertext_reg\[121\],46.52µm
_02312_,46.5µm
_06493_,46.495µm
_03808_,46.46µm
_08747_,46.42µm
_02995_,46.32µm
_04838_,46.31µm
plaintext_count\[1\],46.3µm
net1024,46.28µm
_01967_,46.2µm
_05564_,46.16µm
_07484_,46.16µm
_02323_,46.12µm
_03664_,46.08µm
_08351_,46.06µm
_06831_,46.04µm
_04266_,46.02µm
_06299_,46µm
_03723_,45.95µm
net1388,45.94µm
_01645_,45.88µm
_04602_,45.86µm
_05684_,45.86µm
_06609_,45.84µm
ciphertext_reg\[11\],45.84µm
_01804_,45.78µm
_05645_,45.72µm
plaintext_reg\[17\],45.66µm
_02148_,45.615µm
net292,45.6µm
net335,45.57µm
_02220_,45.54µm
_07395_,45.52µm
net970,45.52µm
_07146_,45.47µm
_04607_,45.44µm
_01475_,45.435µm
_07669_,45.42µm
key_reg\[85\],45.41µm
_03283_,45.4µm
_03297_,45.38µm
key_reg\[53\],45.36µm
_08600_,45.33µm
_02202_,45.32µm
_02267_,45.3µm
_04676_,45.28µm
_01649_,45.26µm
plaintext_reg\[8\],45.26µm
_07207_,45.2µm
net610,45.2µm
_02298_,45.12µm
_02747_,45.11µm
_05918_,45.1µm
_08111_,45.08µm
net1133,45.065µm
_08306_,45.01µm
_05350_,45µm
net2184,44.92µm
net334,44.88µm
_01296_,44.86µm
_04418_,44.78µm
_04087_,44.76µm
_08030_,44.76µm
_06465_,44.74µm
_03877_,44.72µm
plaintext_reg\[9\],44.72µm
_02941_,44.7µm
_01675_,44.68µm
_05642_,44.68µm
_08380_,44.64µm
net1845,44.56µm
_05463_,44.55µm
_04799_,44.54µm
net1002,44.54µm
_07761_,44.52µm
net375,44.515µm
_02707_,44.5µm
_08915_,44.5µm
_07872_,44.49µm
_06963_,44.48µm
_03068_,44.46µm
_03680_,44.44µm
net577,44.44µm
_01266_,44.4µm
_05345_,44.38µm
_06283_,44.37µm
_05638_,44.32µm
key_reg\[45\],44.32µm
_02990_,44.31µm
net561,44.3µm
net1829,44.295µm
net829,44.27µm
_07530_,44.26µm
plaintext_reg\[40\],44.24µm
_02300_,44.22µm
_03317_,44.22µm
_01707_,44.2µm
_08724_,44.2µm
_04545_,44.18µm
_03349_,44.06µm
_06471_,43.84µm
key_reg\[49\],43.815µm
_04490_,43.8µm
plaintext_reg\[20\],43.8µm
_05836_,43.76µm
net1472,43.74µm
_04557_,43.72µm
_03480_,43.7µm
_06800_,43.7µm
_06119_,43.685µm
_07795_,43.68µm
net130,43.65µm
_04556_,43.64µm
key_reg\[40\],43.64µm
_03558_,43.625µm
_08581_,43.62µm
_02884_,43.6µm
_01776_,43.56µm
_04121_,43.54µm
_02425_,43.53µm
_06133_,43.52µm
_08002_,43.48µm
_02057_,43.46µm
net1186,43.46µm
_04643_,43.44µm
_04924_,43.42µm
_05635_,43.42µm
_01292_,43.4µm
plaintext_reg\[18\],43.34µm
_02578_,43.31µm
_05304_,43.28µm
_01780_,43.26µm
_04189_,43.26µm
_05481_,43.24µm
_07626_,43.22µm
_00849_,43.2µm
_08594_,43.2µm
_03079_,43.18µm
_04626_,43.18µm
_06095_,43.16µm
net1542,43.16µm
_05710_,43.125µm
_08278_,43.065µm
key_reg\[127\],43.065µm
_02817_,43.06µm
net2188,43.06µm
_03488_,43.02µm
_04511_,43.015µm
_02762_,43µm
_04940_,43µm
_02051_,42.98µm
_02953_,42.98µm
net1068,42.98µm
_05108_,42.96µm
_06952_,42.92µm
_07180_,42.92µm
net1038,42.915µm
_05965_,42.91µm
plaintext_reg\[93\],42.91µm
key_reg\[112\],42.9µm
_04288_,42.88µm
_01622_,42.86µm
_04910_,42.8µm
core_reset_n,42.78µm
_01482_,42.76µm
key_reg\[83\],42.73µm
_02501_,42.72µm
_05989_,42.68µm
ciphertext_reg\[53\],42.64µm
_02562_,42.63µm
_04308_,42.62µm
_06727_,42.62µm
_02834_,42.59µm
_08732_,42.54µm
net71,42.51µm
_02794_,42.5µm
net1386,42.44µm
net1934,42.43µm
_01277_,42.39µm
_06481_,42.37µm
_05451_,42.3µm
_02250_,42.28µm
_06228_,42.24µm
_04532_,42.2µm
_08608_,42.2µm
_02171_,42.16µm
_07930_,42.125µm
net301,42.12µm
_04588_,42.1µm
_04778_,42.1µm
_07145_,42.07µm
_06497_,42.06µm
_04606_,42.04µm
_05944_,42.04µm
_07861_,42.02µm
net1365,42.02µm
key_reg\[89\],42.01µm
_05744_,41.96µm
_06302_,41.96µm
_05424_,41.9µm
key_reg\[122\],41.9µm
_03371_,41.88µm
_09002_,41.86µm
_05492_,41.8µm
_06374_,41.73µm
_02657_,41.7µm
key_reg\[48\],41.7µm
_07752_,41.69µm
_07888_,41.68µm
net1772,41.67µm
_08996_,41.66µm
_00887_,41.64µm
_06871_,41.64µm
net1919,41.57µm
_03897_,41.54µm
net421,41.54µm
net1724,41.53µm
_06321_,41.52µm
_07740_,41.52µm
_02144_,41.5µm
_03192_,41.5µm
_03306_,41.5µm
_07399_,41.48µm
_01638_,41.46µm
net631,41.42µm
_02784_,41.34µm
key_reg\[62\],41.34µm
_05055_,41.32µm
_05446_,41.24µm
net1327,41.24µm
key_reg\[7\],41.225µm
_09120_,41.22µm
plaintext_reg\[64\],41.18µm
_05252_,41.16µm
_04727_,41.14µm
_06491_,41.13µm
_07478_,41.12µm
net969,41.11µm
net76,41.08µm
_08296_,41.065µm
_01922_,41µm
_01538_,40.98µm
_01542_,40.92µm
_02949_,40.9µm
_06921_,40.88µm
_04258_,40.86µm
_05173_,40.84µm
_06746_,40.78µm
_08208_,40.78µm
_03298_,40.775µm
net1028,40.74µm
_02190_,40.68µm
plaintext_reg\[72\],40.68µm
_03650_,40.66µm
_04446_,40.64µm
_04235_,40.56µm
_06101_,40.53µm
_04888_,40.47µm
_06882_,40.46µm
net939,40.415µm
_02024_,40.38µm
_06570_,40.38µm
_07968_,40.38µm
_04734_,40.36µm
_08314_,40.35µm
_03460_,40.28µm
_04155_,40.265µm
_08413_,40.265µm
_01933_,40.25µm
_04912_,40.24µm
_02658_,40.21µm
_01764_,40.2µm
_03698_,40.2µm
_03985_,40.2µm
net173,40.2µm
_04371_,40.1µm
_06826_,40.085µm
_06355_,40.08µm
_01850_,40.06µm
_02835_,40.045µm
_08172_,40.005µm
_01363_,39.98µm
_04821_,39.92µm
_06516_,39.9µm
_05823_,39.86µm
_01807_,39.84µm
_02281_,39.84µm
_02374_,39.84µm
_02006_,39.82µm
net1090,39.82µm
_05293_,39.8µm
_06127_,39.775µm
net215,39.74µm
net559,39.74µm
net1559,39.74µm
_02231_,39.7µm
_02572_,39.7µm
_04701_,39.65µm
_03308_,39.62µm
net1911,39.61µm
_06393_,39.6µm
_04366_,39.54µm
_04801_,39.48µm
_04919_,39.46µm
_08715_,39.46µm
net1122,39.44µm
net210,39.4µm
_04709_,39.36µm
_02824_,39.32µm
_07699_,39.32µm
net1565,39.32µm
_06196_,39.28µm
_04021_,39.26µm
_04990_,39.26µm
_06913_,39.26µm
ciphertext_reg\[88\],39.26µm
_05590_,39.24µm
_02259_,39.22µm
_07881_,39.22µm
key_reg\[17\],39.21µm
_08219_,39.205µm
_06235_,39.2µm
net2186,39.2µm
_05992_,39.18µm
_05224_,39.17µm
_09055_,39.14µm
_06066_,39.13µm
_03173_,39.12µm
_01358_,39.08µm
_04340_,39.06µm
key_reg\[15\],39.02µm
_08533_,38.98µm
_06571_,38.97µm
_08978_,38.96µm
net70,38.91µm
_03497_,38.84µm
_05374_,38.81µm
_07684_,38.78µm
_07427_,38.74µm
_08662_,38.72µm
key_reg\[81\],38.72µm
_04672_,38.7µm
_08243_,38.66µm
_05666_,38.64µm
net915,38.64µm
_07917_,38.62µm
_09084_,38.62µm
_01896_,38.6µm
_09028_,38.59µm
_07890_,38.58µm
_05235_,38.575µm
_07437_,38.575µm
_01340_,38.52µm
_04655_,38.52µm
_05125_,38.48µm
plaintext_count\[3\],38.46µm
_03410_,38.44µm
plaintext_reg\[74\],38.44µm
_08040_,38.39µm
plaintext_reg\[42\],38.38µm
_09018_,38.36µm
_01870_,38.335µm
_04717_,38.32µm
_09037_,38.32µm
_09013_,38.3µm
_05222_,38.28µm
_01772_,38.26µm
_03688_,38.25µm
_03563_,38.24µm
plaintext_reg\[19\],38.235µm
_03910_,38.22µm
_04730_,38.14µm
plaintext_count\[0\],38.12µm
_07687_,38.1µm
plaintext_reg\[5\],38.1µm
key_reg\[65\],38.09µm
_04377_,38.06µm
_07271_,38.06µm
net1439,38.05µm
_08159_,38.04µm
_07920_,37.94µm
_06428_,37.93µm
_02776_,37.92µm
net2187,37.92µm
_03813_,37.905µm
_05561_,37.905µm
_06924_,37.9µm
_05423_,37.88µm
_06204_,37.88µm
read_index\[1\],37.88µm
_01923_,37.86µm
_08123_,37.86µm
_04354_,37.82µm
_05634_,37.82µm
_07107_,37.82µm
plaintext_reg\[48\],37.82µm
_03418_,37.81µm
_06758_,37.76µm
net2068,37.76µm
_03446_,37.74µm
_06178_,37.74µm
net1857,37.72µm
_08227_,37.705µm
_01250_,37.7µm
_06446_,37.56µm
_07682_,37.56µm
_02993_,37.52µm
_05939_,37.52µm
_01413_,37.4µm
_01269_,37.39µm
_08236_,37.37µm
_01201_,37.36µm
_09010_,37.36µm
_05641_,37.34µm
_07886_,37.34µm
net1069,37.34µm
ciphertext_reg\[34\],37.32µm
_03342_,37.26µm
_01719_,37.24µm
plaintext_reg\[127\],37.22µm
_08970_,37.2µm
_08322_,37.14µm
_07712_,37.12µm
_00844_,37.1µm
_08386_,37.08µm
u_aes128_baseline.u_aes_core.round_reg\[0\],37.08µm
net2183,37.08µm
key_reg\[80\],37.06µm
_01954_,37.01µm
_04569_,37µm
_04374_,36.98µm
net1879,36.98µm
_03364_,36.96µm
_04451_,36.96µm
_08550_,36.91µm
_03103_,36.9µm
_03849_,36.9µm
_07503_,36.9µm
_08283_,36.885µm
_03346_,36.88µm
_02626_,36.86µm
_03163_,36.86µm
_04055_,36.86µm
_04911_,36.86µm
_06968_,36.79µm
_01617_,36.78µm
net150,36.76µm
_04610_,36.74µm
_06363_,36.72µm
_04785_,36.66µm
_08473_,36.64µm
_03722_,36.54µm
_01846_,36.52µm
_04059_,36.52µm
_06538_,36.52µm
plaintext_reg\[22\],36.52µm
key_reg\[9\],36.47µm
_01653_,36.44µm
_06476_,36.42µm
key_reg\[39\],36.38µm
_01059_,36.36µm
_03403_,36.32µm
_06784_,36.32µm
_07759_,36.32µm
_03121_,36.3µm
_04147_,36.28µm
_02653_,36.26µm
key_reg\[90\],36.255µm
_00889_,36.2µm
_03781_,36.14µm
_03866_,36.14µm
_05855_,36.14µm
_02010_,36.1µm
_03815_,36.08µm
_04222_,36.04µm
_05330_,36.02µm
net1711,36.02µm
_06877_,36µm
_06535_,35.98µm
_02365_,35.96µm
_03482_,35.95µm
_05154_,35.94µm
_04239_,35.9µm
_02617_,35.88µm
_01553_,35.86µm
_09257_,35.84µm
net78,35.78µm
net273,35.78µm
_02139_,35.76µm
_06083_,35.74µm
key_reg\[60\],35.73µm
_01484_,35.72µm
net1644,35.72µm
ciphertext_wire\[92\],35.7µm
key_reg\[68\],35.7µm
_02066_,35.67µm
_01322_,35.62µm
_04769_,35.585µm
_04811_,35.575µm
key_reg\[59\],35.57µm
net606,35.56µm
key_reg\[92\],35.53µm
_06212_,35.5µm
net2185,35.48µm
key_reg\[120\],35.475µm
_07035_,35.43µm
net634,35.425µm
net1828,35.42µm
_08582_,35.4µm
_04002_,35.38µm
_05390_,35.38µm
_02206_,35.335µm
_05808_,35.3µm
_02693_,35.28µm
_03538_,35.28µm
_03853_,35.28µm
_05383_,35.28µm
_05389_,35.26µm
_02099_,35.19µm
net1312,35.165µm
_08021_,35.16µm
plaintext_reg\[92\],35.16µm
_06462_,35.14µm
net988,35.12µm
_04389_,35.04µm
_01758_,35µm
plaintext_reg\[77\],35µm
net1707,35µm
_03729_,34.97µm
_03912_,34.96µm
key_reg\[61\],34.95µm
_02807_,34.92µm
_07092_,34.9µm
key_reg\[67\],34.86µm
_05775_,34.82µm
_01690_,34.805µm
_03797_,34.8µm
_04339_,34.8µm
_07925_,34.8µm
_05225_,34.79µm
_03507_,34.78µm
net985,34.77µm
_02830_,34.76µm
_06594_,34.76µm
_02453_,34.72µm
_03463_,34.7µm
_08477_,34.7µm
_09201_,34.7µm
_02502_,34.69µm
_05476_,34.62µm
_09326_,34.62µm
net75,34.62µm
_03109_,34.6µm
_03915_,34.6µm
_07298_,34.6µm
_08437_,34.56µm
_01590_,34.54µm
_05077_,34.52µm
_07748_,34.49µm
_06857_,34.48µm
_04813_,34.44µm
_05413_,34.44µm
_01495_,34.435µm
_06915_,34.385µm
_02524_,34.34µm
_08178_,34.3µm
_05220_,34.28µm
_01509_,34.26µm
_07821_,34.26µm
_01471_,34.24µm
_02100_,34.24µm
_06916_,34.22µm
_07138_,34.2µm
net581,34.2µm
_02486_,34.18µm
key_reg\[94\],34.17µm
net60,34.16µm
_02554_,34.14µm
_02570_,34.12µm
_02981_,34.1µm
_01950_,34.09µm
_01606_,34.08µm
_01801_,34.06µm
_05445_,34.06µm
_03933_,34.04µm
_09107_,34µm
_03751_,33.99µm
_06776_,33.96µm
_04926_,33.95µm
_02211_,33.92µm
net2180,33.915µm
_03697_,33.9µm
_03017_,33.88µm
_01616_,33.875µm
_04069_,33.86µm
_07868_,33.84µm
_01805_,33.82µm
_04455_,33.82µm
_05601_,33.8µm
key_reg\[69\],33.8µm
_01678_,33.78µm
_02196_,33.75µm
net2045,33.73µm
_01636_,33.72µm
_04917_,33.72µm
_07469_,33.72µm
_06469_,33.7µm
_03380_,33.66µm
_02618_,33.64µm
_03962_,33.62µm
key_reg\[56\],33.57µm
_06175_,33.56µm
_08180_,33.54µm
_07924_,33.525µm
_03887_,33.52µm
_03369_,33.485µm
_04760_,33.46µm
_05698_,33.42µm
_01777_,33.38µm
_02248_,33.38µm
_05785_,33.34µm
_03519_,33.32µm
_03940_,33.3µm
_05032_,33.26µm
_07426_,33.26µm
_02164_,33.22µm
_07425_,33.21µm
net2015,33.2µm
_03456_,33.18µm
_03024_,33.17µm
_02593_,33.14µm
net1410,33.14µm
_02176_,33.1µm
_04604_,33.1µm
_04357_,33.095µm
_03117_,33.06µm
_06116_,33.04µm
_05331_,33.02µm
_02687_,33µm
_06619_,33µm
_08717_,33µm
_03990_,32.98µm
_05502_,32.98µm
_07947_,32.96µm
_03702_,32.94µm
_02026_,32.8µm
_08736_,32.8µm
_02924_,32.78µm
net279,32.76µm
_01940_,32.72µm
net269,32.7µm
_07582_,32.68µm
plaintext_reg\[56\],32.66µm
_05751_,32.62µm
_05752_,32.62µm
_01921_,32.58µm
_03324_,32.58µm
net1092,32.58µm
_04398_,32.56µm
_04767_,32.56µm
_06902_,32.56µm
_08136_,32.56µm
_07406_,32.54µm
net1260,32.54µm
_06839_,32.52µm
key_reg\[63\],32.51µm
net68,32.51µm
_06276_,32.5µm
_03292_,32.465µm
_08168_,32.46µm
_01469_,32.44µm
_04501_,32.42µm
_09321_,32.42µm
_03332_,32.41µm
net1912,32.38µm
_07689_,32.36µm
_08771_,32.35µm
_07811_,32.29µm
_04884_,32.28µm
ciphertext_reg\[46\],32.265µm
_09333_,32.26µm
_08625_,32.24µm
_02788_,32.22µm
ciphertext_reg\[16\],32.2µm
_02079_,32.18µm
_07922_,32.14µm
_01618_,32.12µm
key_reg\[52\],32.11µm
_08762_,32.08µm
net462,32.06µm
_01971_,32.045µm
_08811_,32.045µm
_04506_,32.015µm
_00883_,32µm
_07746_,32µm
_06833_,31.98µm
_03571_,31.97µm
_07155_,31.96µm
_04993_,31.93µm
_08420_,31.92µm
plaintext_reg\[32\],31.92µm
plaintext_reg\[65\],31.92µm
_07384_,31.9µm
_03543_,31.88µm
u_aes128_baseline.u_aes_core.rcon_reg\[4\],31.86µm
net1906,31.86µm
_06125_,31.84µm
key_reg\[21\],31.84µm
key_reg\[93\],31.81µm
ciphertext_reg\[41\],31.8µm
_02337_,31.78µm
_01591_,31.76µm
_05728_,31.75µm
_05264_,31.72µm
net1658,31.71µm
_05741_,31.7µm
_04574_,31.68µm
_08586_,31.665µm
_06147_,31.66µm
_08523_,31.66µm
plaintext_reg\[118\],31.62µm
net102,31.62µm
_06001_,31.6µm
net1941,31.6µm
_08686_,31.58µm
net2017,31.55µm
_04487_,31.53µm
key_reg\[74\],31.53µm
_08000_,31.52µm
_09019_,31.52µm
plaintext_reg\[52\],31.52µm
_03061_,31.5µm
_03350_,31.5µm
_04983_,31.5µm
plaintext_reg\[53\],31.44µm
_03669_,31.42µm
_07708_,31.42µm
_04008_,31.4µm
_02022_,31.39µm
_05034_,31.38µm
_07482_,31.38µm
_03105_,31.3µm
_04766_,31.3µm
net307,31.3µm
_02016_,31.26µm
_02181_,31.26µm
_03022_,31.26µm
_03076_,31.26µm
_04215_,31.24µm
_05490_,31.24µm
_08847_,31.24µm
_05526_,31.18µm
_08857_,31.18µm
ciphertext_reg\[8\],31.18µm
_02318_,31.16µm
_08081_,31.16µm
_03604_,31.1µm
key_reg\[66\],31.05µm
_01759_,31.04µm
_08912_,31.04µm
_06529_,30.96µm
key_reg\[10\],30.96µm
plaintext_reg\[46\],30.94µm
net1331,30.935µm
_07879_,30.92µm
_01738_,30.9µm
_01942_,30.87µm
_09277_,30.86µm
_06325_,30.85µm
ciphertext_reg\[25\],30.8µm
_06237_,30.76µm
_02671_,30.74µm
_04137_,30.74µm
_05994_,30.74µm
_07085_,30.74µm
_04236_,30.72µm
_02437_,30.68µm
net1330,30.67µm
_08033_,30.66µm
_06314_,30.645µm
_07804_,30.64µm
_05058_,30.62µm
_06295_,30.62µm
net2276,30.62µm
_07441_,30.585µm
_04205_,30.58µm
_06969_,30.58µm
key_reg\[71\],30.565µm
_07326_,30.56µm
_05259_,30.54µm
net119,30.5µm
_03294_,30.46µm
_05807_,30.46µm
_02725_,30.44µm
_08157_,30.42µm
_08657_,30.42µm
_01207_,30.385µm
_01504_,30.34µm
_01709_,30.34µm
_02968_,30.34µm
_06644_,30.34µm
key_count\[2\],30.34µm
_01783_,30.32µm
_01647_,30.3µm
_03339_,30.28µm
_04190_,30.28µm
_04221_,30.28µm
_04683_,30.22µm
_03201_,30.2µm
_06596_,30.2µm
key_reg\[38\],30.19µm
_06431_,30.165µm
_02740_,30.16µm
_04904_,30.12µm
_02849_,30.115µm
net1783,30.1µm
_01265_,30.08µm
_01809_,30.06µm
_04070_,30.06µm
_01975_,30.04µm
_02161_,30µm
_09005_,29.99µm
_03430_,29.98µm
net2179,29.98µm
plaintext_reg\[81\],29.94µm
_01360_,29.92µm
net1953,29.91µm
_06993_,29.88µm
_05000_,29.86µm
_07659_,29.86µm
_09093_,29.85µm
net949,29.85µm
_04595_,29.84µm
_06820_,29.84µm
_03458_,29.78µm
ciphertext_reg\[9\],29.77µm
_05111_,29.76µm
_06984_,29.76µm
_07729_,29.76µm
_06823_,29.75µm
u_aes128_baseline.u_aes_core.round_reg\[1\],29.75µm
_03617_,29.74µm
_07727_,29.74µm
_01814_,29.72µm
_01693_,29.7µm
_07826_,29.67µm
_04333_,29.64µm
_01460_,29.63µm
_01474_,29.62µm
_08535_,29.62µm
_04680_,29.58µm
plaintext_reg\[3\],29.48µm
ciphertext_reg\[58\],29.46µm
_08544_,29.44µm
_01290_,29.435µm
_03967_,29.38µm
key_reg\[0\],29.38µm
_06828_,29.365µm
_02625_,29.36µm
_07923_,29.36µm
_08119_,29.36µm
_06987_,29.32µm
_05568_,29.28µm
key_reg\[5\],29.28µm
_01797_,29.21µm
_04310_,29.18µm
net54,29.16µm
_04903_,29.1µm
_05560_,29.1µm
net1885,29.1µm
_01625_,29.04µm
_06201_,29.04µm
_07722_,29.04µm
_09046_,29.02µm
_03426_,28.98µm
_08061_,28.98µm
_06809_,28.97µm
_04262_,28.965µm
_02463_,28.95µm
key_reg\[33\],28.94µm
net1873,28.91µm
_02061_,28.9µm
_02467_,28.86µm
_03194_,28.86µm
_01239_,28.84µm
_02832_,28.84µm
_05648_,28.8µm
_06297_,28.8µm
